DateTime,UTC,Open,High,Low,Close,Ticks(from bar),Volume(from bar),EMA (50: Close)_EMA,EMA Cloud_MA1,EMA Cloud_MA2,EMA (100: Close)_EMA,EMA (150: Close)_EMA,EMA Cloud_MA1,EMA Cloud_MA2,EMA (12: Close)_EMA,Fractals_HighLine,Fractals_LowLine,EMA (64: Close)_EMA,BB (20:2)_Upper Band,BB (20:2)_Middle Band,BB (20:2)_Lower Band,EMA (9: Close)_EMA,EMA Cloud_MA1,EMA Cloud_MA2,
1/16/2026 7:36:21 AM,-08:00,25632.75,25654,25590.25,25619,50000,57052,25759.5563148214,25683.2415925963,25760.2169407443,25764.8018227245,25763.1264937956,25760.2169407443,25764.8018227245,25683.2415925963,25654,25590.25,25764.7747570722,25894.2963839414,25715.4504493393,25536.6045147372,25665.500132898,25688.3468834877,25738.7709568896,
1/16/2026 7:43:00 AM,-08:00,25593.75,25640,25592.25,25633.75,50000,55907,25755.0080447177,25675.6275014276,25755.257452872,25762.206737126,25761.4128978513,25755.257452872,25762.206737126,25675.6275014276,25640,25592.25,25760.7432260854,25885.9829680644,25707.6694541641,25529.3559402639,25659.1501063184,25680.5473287037,25731.9954112838,
1/16/2026 7:44:53 AM,-08:00,25619,25664.75,25600.25,25663,50000,57070,25751.8978003851,25673.6848089003,25751.6395135437,25760.242247282,25760.1094157605,25751.6395135437,25760.242247282,25673.6848089003,25664.75,25600.25,25757.7357422058,25871.8769433514,25703.4152204342,25534.953497517,25659.9200850547,25678.0405674603,25727.5440944268,
1/16/2026 7:53:19 AM,-08:00,25633.75,25692.25,25627.75,25664.25,50000,57284,25749.0384786654,25672.2332998387,25748.2124737969,25758.3414107021,25758.8397546246,25748.2124737969,25758.3414107021,25672.2332998387,25692.25,25627.75,25754.8592578302,25854.690299403,25699.6851994405,25544.680099478,25660.7860680438,25676.0704863946,25723.4606044638,
1/16/2026 7:55:37 AM,-08:00,25663,25692.25,25644.25,25689,50000,55883,25747.0746850358,25674.8127921712,25745.8904160009,25756.9683134605,25757.9147247621,25745.8904160009,25756.9683134605,25674.8127921712,25692.25,25644.25,25752.8328191278,25833.3826566816,25698.6675613985,25563.9524661154,25666.428854435,25677.9175597668,25721.2373396597,
1/16/2026 8:05:10 AM,-08:00,25664.25,25717.75,25661.5,25714.25,50000,56192,25746.1542226718,25680.8800549141,25744.6496153734,25756.1224062633,25757.3363840367,25744.6496153734,25756.1224062633,25680.8800549141,25717.75,25661.5,25751.6456554623,25821.3990830557,25700.1516031701,25578.9041232845,25675.993083548,25683.1079083715,25720.7865435526,
1/16/2026 8:09:07 AM,-08:00,25689,25719.25,25676,25699.25,50000,56152,25744.7592594358,25683.7062003119,25742.8692383,25754.9962200006,25756.5670279568,25742.8692383,25754.9962200006,25683.7062003119,25719.25,25676,25750.0334814481,25809.6228256832,25700.0657362015,25590.5086467198,25680.6444668384,25685.4139214613,25719.3970891299,
1/16/2026 8:21:49 AM,-08:00,25714.25,25743,25691.5,25740.25,50000,56239,25745.2916985743,25692.4052464178,25742.7665230725,25754.7042156442,25756.3509083812,25742.7665230725,25754.7042156442,25692.4052464178,25743,25691.5,25749.7324512497,25806.3388000355,25703.8928089442,25601.4468178529,25692.5655734707,25693.2476469668,25720.7424382183,
1/16/2026 8:26:28 AM,-08:00,25699.25,25753.25,25693.5,25738.75,50000,56758,25745.6954214224,25699.5352085074,25742.6090123638,25754.3882905819,25756.1177837669,25742.6090123638,25754.3882905819,25699.5352085074,25753.25,25693.5,25749.3945296728,25804.8465258664,25707.2125414257,25609.578556985,25701.8024587766,25699.7479831144,25721.9042163977,
1/16/2026 8:44:01 AM,-08:00,25740.25,25753.25,25687,25706.75,50000,56020,25744.972092475,25700.6451764293,25741.2027765848,25753.4449580951,25755.4639058362,25741.2027765848,25753.4449580951,25700.6451764293,25753.25,25687,25748.0823902982,25803.7615066238,25707.1684898614,25610.575473099,25702.7919670213,25700.7482712409,25720.9265250172,
1/16/2026 8:48:48 AM,-08:00,25739,25751.5,25687,25703,50000,55806,25744.3078563338,25701.0074569787,25739.7046284834,25752.4460480338,25754.7690196662,25739.7046284834,25752.4460480338,25701.0074569787,25751.5,25687,25746.6952398275,25802.6970789311,25706.771490827,25610.8459027228,25702.833573617,25701.0699467779,25719.7699750161,
1/16/2026 9:02:52 AM,-08:00,25706.75,25721.5,25678.25,25696.75,50000,56794,25743.1987403639,25700.3524635973,25738.0201332488,25751.3431559936,25754.0005558295,25738.0201332488,25751.3431559936,25700.3524635973,25721.5,25678.25,25745.1584632174,25798.6708994176,25705.8170631292,25612.9632268407,25701.6168588936,25700.452811524,25718.2848153377,
1/16/2026 9:08:47 AM,-08:00,25703.25,25718.75,25678.25,25691.5,50000,56734,25741.7904386921,25698.9905461208,25736.1958142979,25750.1581430036,25753.172733898,25736.1958142979,25750.1581430036,25698.9905461208,25718.75,25678.25,25743.50743358,25793.296268924,25704.4535333073,25615.6107976906,25699.5934871149,25699.1738384491,25716.5567627352,
1/16/2026 9:33:53 AM,-08:00,25696.75,25713.75,25654,25661.25,50000,56224,25739.391363452,25693.1843082561,25733.2567627568,25748.3975857164,25751.9552142437,25733.2567627568,25748.3975857164,25693.1843082561,25713.75,25654,25740.9764356237,25786.9667953789,25700.3389110876,25613.7110267963,25691.9247896919,25693.7561472421,25712.9885844942,
1/16/2026 9:40:24 AM,-08:00,25691.5,25703.5,25654,25694.75,50000,56132,25738.3343025368,25693.425183909,25731.7466936291,25747.3352572864,25751.1975292869,25731.7466936291,25747.3352572864,25693.425183909,25703.5,25654,25739.5540837583,25785.8773828712,25699.8066338411,25613.735884811,25692.4898317535,25693.8981262075,25711.8119016236,
1/16/2026 10:03:03 AM,-08:00,25661.25,25732.5,25661,25716,50000,57089,25738.0566821891,25696.8982325384,25731.1291762318,25746.7147571421,25750.731336846,25731.1291762318,25746.7147571421,25696.8982325384,25732.5,25661,25738.8293427196,25789.0881225185,25701.3488591896,25613.6095958607,25697.1918654028,25697.0555367493,25712.0821015189,
1/16/2026 10:08:54 AM,-08:00,25695,25732.5,25687.75,25717,50000,57094,25737.7994783661,25699.9908121478,25730.5750908894,25746.1263461096,25750.2845641725,25730.5750908894,25746.1263461096,25699.9908121478,25732.5,25687.75,25738.1576706359,25792.0418738446,25702.8394440287,25613.6370142128,25701.1534923223,25699.9047457851,25712.3993852919,
1/16/2026 10:39:14 AM,-08:00,25716,25748.25,25690.75,25693.5,50000,57286,25736.5400357657,25698.9922256636,25729.1211657565,25745.084240246,25749.5324507398,25729.1211657565,25745.084240246,25698.9922256636,25748.25,25690.75,25736.7835884625,25787.3411379555,25701.9499731688,25616.5588083822,25699.6227938578,25698.9897821015,25711.1800701118,
1/16/2026 10:50:21 AM,-08:00,25717,25748.25,25672.5,25684,50000,57455,25734.8830062326,25696.6857294076,25727.3517082758,25743.8746513303,25748.6644712598,25727.3517082758,25743.8746513303,25696.6857294076,25748.25,25672.5,25735.1594780483,25778.8851394843,25700.2404519146,25621.595764345,25696.4982350862,25696.8483846584,25709.4265172013,
1/16/2026 11:15:23 AM,-08:00,25693.5,25722.5,25672.5,25707.75,50000,56680,25734.1634756511,25698.3879248834,25726.5830138337,25743.1593117,25748.1225577332,25726.5830138337,25743.1593117,25698.3879248834,25722.5,25672.5,25734.3161094929,25764.1208357064,25700.9556469704,25637.7904582344,25698.748588069,25698.4057582787,25709.3183548012,
1/16/2026 11:20:04 AM,-08:00,25684,25729.25,25675.5,25728,50000,56632,25734.1637838335,25702.9436287475,25726.6385819186,25742.8591273099,25747.8560337897,25726.6385819186,25742.8591273099,25702.9436287475,25729.25,25675.5,25734.1217676624,25757.3642316642,25703.5312996399,25649.6983676155,25704.5988704552,25702.633507096,25710.5236222334,
1/16/2026 11:44:31 AM,-08:00,25707.75,25729.75,25703,25718,50000,56795,25733.6275110793,25705.2599935556,25726.2998140002,25742.3668673631,25747.4605896335,25726.2998140002,25742.3668673631,25705.2599935556,25729.75,25703,25733.6257132728,25749.6038864734,25704.9092711027,25660.2146557321,25707.2790963642,25704.828720368,25711.0059691861,
1/16/2026 11:54:54 AM,-08:00,25728,25729.75,25695.75,25700.75,50000,56796,25732.5184366637,25704.5661483932,25725.29786051,25741.5427709797,25746.8419063271,25725.29786051,25741.5427709797,25704.5661483932,25729.75,25695.75,25732.6141528644,25745.0732413563,25704.5131500453,25663.9530587344,25705.9732770913,25704.2460460297,25710.3442937547,
1/16/2026 12:27:33 PM,-08:00,25718.25,25726.5,25681.75,25711.5,50000,57902,25731.6749107433,25705.6328947942,25724.756767941,25740.9478646237,25746.3738016076,25724.756767941,25740.9478646237,25705.6328947942,25726.5,25681.75,25731.9644866224,25741.6017085088,25705.1785643267,25668.7554201447,25707.0786216731,25705.2823251683,25710.418855448,
1/16/2026 12:32:29 PM,-08:00,25701,25722.75,25681.75,25688.75,50000,58737,25730.0039170128,25703.0355263643,25723.3447378257,25739.914243542,25745.6105724472,25723.3447378257,25739.914243542,25703.0355263643,25722.75,25681.75,25730.6348101109,25740.2634499908,25703.6139391528,25666.9644283147,25703.4128973384,25702.92056443,25709.0208647739,
1/16/2026 12:52:14 PM,-08:00,25711,25714.75,25670.75,25684.75,50000,59688,25728.111092308,25700.2223684621,25721.8312186953,25738.8218822837,25744.8044721499,25721.8312186953,25738.8218822837,25700.2223684621,25714.75,25670.75,25729.2229697998,25739.3913977547,25701.8173735192,25664.2433492836,25699.6803178708,25700.3247695114,25707.4550025304,
1/16/2026 12:56:05 PM,-08:00,25688.75,25710.25,25410,25449.5,50000,60842,25717.1231417261,25661.649696391,25711.1515630602,25733.0927360999,25740.893154638,25711.1515630602,25733.0927360999,25661.649696391,25710.25,25410,25720.6161091906,25798.1769607871,25677.7871474697,25557.3973341523,25649.6442542966,25664.4926595812,25690.8127443027,
1/16/2026 1:56:44 PM,-08:00,25685,25685,25678.25,25685,539,673,25715.5339173565,25665.2420507924,25710.1260115676,25732.140404692,25740.152847954,25710.1260115676,25732.140404692,25665.2420507924,25685,25678.25,25719.5202289078,25795.3706788823,25678.4740858059,25561.5774927295,25656.7154034373,25667.422279641,25690.4377285412,
1/18/2026 3:00:00 PM,-08:00,25557,25559,25403.5,25432.25,50000,56543,25704.2056257622,25629.3971199013,25699.2289130748,25726.2019808367,25736.0746645374,25699.2289130748,25726.2019808367,25629.3971199013,25559,25403.5,25710.6811449414,25817.3107404012,25655.024172872,25492.7376053429,25611.8223227498,25633.8262396923,25673.7804557321,
1/18/2026 3:07:35 PM,-08:00,25449.5,25470,25403.5,25446.5,50000,54305,25694.0911262826,25601.2591014549,25689.3179753071,25720.6633277508,25732.239238517,25689.3179753071,25720.6633277508,25601.2591014549,25470,25403.5,25702.5524943278,25827.3880904042,25635.1647278366,25442.941365269,25578.7578581999,25607.0653483077,25659.1172005236,
1/18/2026 3:48:23 PM,-08:00,25432.25,25470,25375,25420,50000,53871,25683.171738921,25573.3730858465,25678.7564860794,25714.7095984884,25728.1036194638,25678.7564860794,25714.7095984884,25573.3730858465,25470,25375,25693.8585714254,25835.5938597961,25614.672848995,25393.751838194,25547.0062865599,25580.3417271209,25643.6902843608,
1/18/2026 4:03:23 PM,-08:00,25447,25452.5,25375,25437.25,50000,53644,25673.396124271,25552.4310726393,25669.285643488,25709.2153490134,25724.2512536431,25669.285643488,25709.2153490134,25552.4310726393,25452.5,25375,25685.9629230739,25837.4171435732,25597.775434805,25358.1337260369,25525.0550292479,25559.9000518179,25630.3715563375,
1/18/2026 4:38:25 PM,-08:00,25420.25,25451.25,25386,25396.5,50000,53297,25662.3468665778,25528.4416768487,25658.5881672728,25703.0229658646,25719.9101774359,25658.5881672728,25703.0229658646,25528.4416768487,25451.25,25386,25677.0563715947,25840.2256053393,25578.606345776,25316.9870862127,25499.3440233983,25536.5571872725,25615.2830688318,
1/18/2026 4:53:17 PM,-08:00,25437.25,25451.25,25386,25417.75,50000,53381,25652.544760705,25511.4121881027,25649.1435332621,25697.3739962436,25715.9080558805,25649.1435332621,25697.3739962436,25511.4121881027,25451.25,25386,25669.0777140072,25840.0679552126,25563.2866937973,25286.505432382,25483.0252187187,25519.5847319479,25602.5389998749,
1/18/2026 5:57:03 PM,-08:00,25396.25,25425,25356,25390.5,50000,54529,25641.9930290815,25492.81031301,25639.0006496048,25691.2972834467,25711.5980154052,25639.0006496048,25691.2972834467,25492.81031301,25425,25356,25660.5060920377,25836.4659494682,25546.8308181976,25257.1956869269,25464.5201749749,25501.1440559553,25588.8590643991,
1/18/2026 6:21:34 PM,-08:00,25417.75,25421,25356,25381,50000,54669,25631.5998143979,25475.6087263931,25628.8829770713,25685.1527827843,25707.2192337442,25628.8829770713,25685.1527827843,25475.6087263931,25421,25356,25651.9059045904,25827.9550247087,25531.0374069407,25234.1197891726,25447.8161399799,25483.9806193903,25575.4488021798,
1/18/2026 8:04:30 PM,-08:00,25390.25,25419.25,25364.5,25370.25,50000,55228,25621.2749416698,25459.3996915634,25618.7405073822,25678.9170841154,25702.7560650854,25618.7405073822,25678.9170841154,25459.3996915634,25419.25,25364.5,25643.2395690645,25816.6464247757,25515.7243205654,25214.802216355,25432.302911984,25467.7333880488,25562.2101697811,
1/18/2026 8:58:00 PM,-08:00,25380.5,25419.25,25349.5,25372.5,50000,55175,25611.4374974162,25446.0305082459,25609.0840168966,25672.8494190834,25698.3818125677,25609.0840168966,25672.8494190834,25446.0305082459,25419.25,25349.5,25634.9091207856,25805.154799503,25502.0839090829,25199.0130186629,25420.3423295872,25454.1286183275,25549.9708039888,
1/18/2026 11:05:50 PM,-08:00,25369.75,25389.25,25325.25,25379,50000,54782,25602.1447278845,25435.7181223619,25600.0611142732,25667.0306187055,25694.1515898847,25600.0611142732,25667.0306187055,25435.7181223619,25389.25,25325.25,25627.0349939922,25792.0965069077,25490.3616320274,25188.6267571471,25412.0738636697,25443.3959585665,25538.9404295379,
1/18/2026 11:22:52 PM,-08:00,25372.5,25410.5,25325.25,25404,50000,55142,25594.5215041649,25430.8384112293,25592.3724431252,25661.8220916024,25690.308522469,25592.3724431252,25661.8220916024,25430.8384112293,25410.5,25325.25,25620.1723787925,25773.1557625937,25482.1367146915,25191.1176667892,25410.4590909358,25437.7679644855,25530.2345953742,
1/19/2026 12:19:59 AM,-08:00,25379.25,25410.5,25278.25,25285.5,50000,55811,25582.605233036,25408.4786556556,25580.3382296694,25654.3701689964,25684.9468201846,25580.3382296694,25654.3701689964,25408.4786556556,25410.5,25278.25,25609.8747671373,25750.9873699894,25463.4094085304,25175.8314470714,25385.4672727486,25416.0153981305,25514.4452666404,
1/19/2026 12:40:42 AM,-08:00,25403.25,25404.5,25271.75,25288.75,50000,55748,25571.2266930085,25390.0588624778,25568.9033971333,25647.1301656499,25679.6991801822,25568.9033971333,25647.1301656499,25390.0588624778,25404.5,25271.75,25599.9940050716,25725.0500493215,25446.7751791465,25168.5003089716,25366.1238181989,25397.834626969,25499.8842816958,
1/19/2026 1:38:15 AM,-08:00,25285.75,25313,25257.5,25297.5,50000,54834,25560.629867067,25375.8190374812,25558.2601266575,25640.2067960331,25674.6369393851,25558.2601266575,25640.2067960331,25375.8190374812,25313,25257.5,25590.6864972232,25696.7928515608,25432.5584954183,25168.3241392758,25352.3990545591,25383.5011088305,25486.8272312638,
1/19/2026 1:53:08 AM,-08:00,25289.25,25318.5,25257.5,25288.5,50000,54667,25550.0378677731,25362.3853394072,25547.6812981611,25633.2423050226,25669.5225428369,25547.6812981611,25633.2423050226,25362.3853394072,25318.5,25257.5,25581.3884511548,25660.5377358715,25418.8386387118,25177.1395415521,25339.6192436473,25369.9295218548,25474.031926021,
1/19/2026 3:21:12 AM,-08:00,25297.5,25348.75,25271,25285.75,50000,55655,25539.7356630577,25350.5952871907,25537.409482547,25626.3612692795,25664.4394627994,25537.409482547,25626.3612692795,25350.5952871907,25348.75,25271,25572.291883427,25622.2527912326,25406.163530263,25190.0742692935,25328.8453949178,25357.9038758755,25461.8847049874,
1/19/2026 3:58:16 AM,-08:00,25288.5,25348.75,25271,25321.5,50000,55736,25531.1583935516,25346.1190891614,25528.9424440157,25620.3244124621,25659.897218259,25528.9424440157,25620.3244124621,25346.1190891614,25348.75,25271,25564.5752100907,25576.0346327482,25398.1003369047,25220.1660410611,25327.3763159343,25352.703322179,25452.8276272463,
1/19/2026 5:21:41 AM,-08:00,25285.75,25347.5,25281.5,25291.25,50000,54306,25521.7562831898,25337.6776908288,25519.6211717014,25613.8080874629,25655.0144736463,25519.6211717014,25613.8080874629,25337.6776908288,25347.5,25281.5,25556.1652036264,25567.7036689436,25387.9241143423,25208.144559741,25320.1510527474,25343.9242761534,25442.4032641981,
1/19/2026 5:45:28 AM,-08:00,25321.5,25347.5,25259,25263.25,50000,54191,25511.7071243005,25326.2272768552,25509.5674002621,25606.8663431567,25649.8255402205,25509.5674002621,25606.8663431567,25326.2272768552,25347.5,25259,25547.1524281302,25500.7306791788,25376.0503891669,25251.3700991549,25308.7708421979,25332.3993795601,25430.8449890886,
1/19/2026 6:30:09 AM,-08:00,25291.25,25292,25236.25,25277.25,50000,54951,25502.5986289901,25318.6923111851,25500.4569139773,25600.3392868565,25644.8907648533,25500.4569139773,25600.3392868565,25318.6923111851,25292,25236.25,25538.8477380339,25490.3887650892,25366.6408282938,25242.8928914984,25302.4666737583,25324.5208967658,25420.9356349538,
1/19/2026 6:34:24 AM,-08:00,25263.5,25310,25236.25,25304.5,50000,55354,25494.9451126742,25316.5088786951,25492.7723291154,25594.4810831564,25640.3822779016,25492.7723291154,25594.4810831564,25316.5088786951,25310,25236.25,25531.6370384021,25478.4543687277,25360.7226541706,25242.9909396135,25302.8733390067,25321.6607686564,25413.4236585052,
1/19/2026 6:51:20 AM,-08:00,25277.25,25343.75,25267.5,25298,50000,56020,25487.3345773057,25313.6613588959,25485.1341985619,25588.6101706187,25635.8474132937,25485.1341985619,25588.6101706187,25313.6613588959,25343.75,25267.5,25524.4482064513,25468.6743575344,25354.7490680591,25240.8237785839,25301.8986712053,25318.2806588483,25405.9769708597,
1/19/2026 6:56:55 AM,-08:00,25304.5,25343.75,25287.75,25324.75,50000,56121,25481.0753739188,25315.3673036811,25478.8446221477,25583.385216745,25631.7269177533,25478.8446221477,25583.385216745,25315.3673036811,25343.75,25287.75,25518.3036462528,25458.2314821177,25351.8920139582,25245.5525457988,25306.4689369643,25319.2048504414,25400.7365211268,
1/19/2026 7:22:00 AM,-08:00,25298,25334.5,25287.75,25321.75,50000,56362,25474.8231947408,25316.349256961,25472.6840487302,25578.2043213639,25627.6212632136,25472.6840487302,25578.2043213639,25316.349256961,25334.5,25287.75,25512.2558417527,25451.8796110385,25349.0213459622,25246.1630808859,25309.5251495714,25319.5684432355,25395.640616538,
1/19/2026 7:27:33 AM,-08:00,25324.75,25356,25298.25,25355.25,50000,56353,25470.1613882442,25322.3339866593,25468.0787919172,25573.7893843072,25624.0136968134,25468.0787919172,25573.7893843072,25322.3339866593,25356,25298.25,25507.4248927757,25448.3975589582,25349.6145511087,25250.8315432592,25318.6701196571,25324.6658084876,25393.0347703097,
1/19/2026 7:58:46 AM,-08:00,25321.75,25383.5,25318.5,25362,50000,56669,25465.7662934476,25328.4364502502,25463.918839293,25569.595535113,25620.5433167231,25463.918839293,25569.595535113,25328.4364502502,25383.5,25318.5,25502.9502806903,25449.3099703615,25350.7941176698,25252.278264978,25327.3360957257,25329.9992644179,25391.0325270639,
1/19/2026 8:07:02 AM,-08:00,25355.25,25383.5,25326.5,25377,50000,56936,25462.0337782788,25335.9077655963,25460.5102573599,25565.7817621405,25617.3175774288,25460.5102573599,25565.7817621405,25335.9077655963,25383.5,25326.5,25499.0748874383,25454.4426313198,25353.2899159869,25252.137200654,25337.2688765806,25336.7136552154,25390.1272027372,
1/19/2026 8:38:16 AM,-08:00,25362,25418,25361,25387.75,50000,57867,25458.8977105636,25343.8834939661,25457.6569139341,25562.256380712,25614.2769472642,25457.6569139341,25562.256380712,25343.8834939661,25418,25361,25495.6495062863,25462.479304437,25356.5718287501,25250.6643530632,25347.3651012644,25344.0045616132,25389.9738348187,
1/19/2026 8:57:06 AM,-08:00,25377,25418,25365.75,25380,50000,57235,25455.6206706469,25349.4398795098,25454.6115447602,25558.6473434701,25611.1739413401,25454.6115447602,25558.6473434701,25349.4398795098,25418,25365.75,25492.091059939,25467.7293175872,25358.8030831548,25249.8768487225,25353.8920810116,25349.146767097,25389.3303616046,
1/19/2026 3:09:57 PM,-08:00,25387.75,25404.5,25324.25,25386.75,50000,56969,25452.7027048334,25355.1798980467,25451.9503077108,25555.2434356787,25608.2014388058,25451.9503077108,25555.2434356787,25355.1798980467,25404.5,25324.25,25488.8497965563,25474.0994350998,25361.4646942829,25248.8299534661,25360.4636648092,25354.5186575117,25389.1638866624,
1/19/2026 3:44:08 PM,-08:00,25381,25404.5,25324.25,25377.25,50000,57124,25449.7274464769,25358.5752983472,25449.020883879,25551.71881319,25605.1424793515,25449.020883879,25551.71881319,25358.5752983472,25404.5,25324.25,25485.4159566623,25476.2714186082,25362.9680567322,25249.6646948561,25363.8209318474,25357.7659921529,25388.3952488132,
1/19/2026 4:51:52 PM,-08:00,25386.75,25435,25350,25427.5,50000,55589,25448.9150349956,25369.1790986015,25448.1769276484,25549.259034711,25602.7895988302,25448.1769276484,25549.259034711,25369.1790986015,25435,25350,25483.6339272265,25488.2875816538,25369.113956091,25249.9403305283,25376.5567454779,25367.7279932739,25390.9181359865,
1/19/2026 5:10:06 PM,-08:00,25377,25438.75,25365.25,25421,50000,55679,25447.8140270433,25377.1515449705,25447.1111657799,25546.7192518454,25600.3817895742,25447.1111657799,25546.7192518454,25377.1515449705,25438.75,25365.25,25481.7067294657,25495.7087699255,25374.0554840824,25252.4021982392,25385.4453963823,25375.3382799491,25392.8589014067,
1/19/2026 6:35:58 PM,-08:00,25427.5,25438.75,25367,25384.5,50000,55844,25445.3342412092,25378.2820765135,25444.6558259454,25543.5069894326,25597.5224281229,25444.6558259454,25543.5069894326,25378.2820765135,25438.75,25367,25478.7157531744,25492.9909825221,25375.050199884,25257.1094172459,25385.2563171059,25376.6470970992,25392.319617445,
1/19/2026 7:25:06 PM,-08:00,25421,25421,25321,25324.25,50000,56142,25440.782116271,25369.9694493576,25439.9340288495,25539.1652668696,25593.9029257637,25439.9340288495,25539.1652668696,25369.9694493576,25421,25321,25473.9629607691,25478.8531161991,25370.2120856094,25261.5710550196,25373.0550536847,25369.1617975136,25387.9280292228,
1/19/2026 9:58:43 PM,-08:00,25384.75,25390.25,25259.75,25297,50000,56243,25435.213400372,25358.7433802256,25434.3287728161,25534.3699150504,25589.9704366807,25434.3287728161,25534.3699150504,25358.7433802256,25390.25,25259.75,25468.5179465916,25464.1722552356,25363.2395060275,25262.3067568194,25357.8440429478,25358.8529692974,25382.0617047568,
1/19/2026 10:20:14 PM,-08:00,25324.5,25330.25,25256.5,25286.75,50000,55790,25429.5251065269,25347.6674755755,25428.5413699606,25529.4665503959,25585.9542719564,25428.5413699606,25529.4665503959,25347.6674755755,25330.25,25256.5,25462.9250866964,25455.9856485745,25355.9547911678,25255.923933761,25343.6252343582,25348.552545112,25375.9125625144,
1/19/2026 11:07:09 PM,-08:00,25297.25,25318.75,25227.75,25250.5,50000,55317,25422.6735319845,25332.7186331793,25421.5593554523,25523.9424602891,25581.5111690166,25421.5593554523,25523.9424602891,25332.7186331793,25318.75,25227.75,25456.3889301827,25448.5889101895,25345.9114777232,25243.2340452569,25325.0001874866,25334.5450386675,25367.821429449,
1/19/2026 11:24:34 PM,-08:00,25286.75,25301.5,25216.75,25227.75,50000,55097,25415.2448496467,25316.5696126902,25413.9589885719,25518.0772630556,25576.8255906191,25413.9589885719,25518.0772630556,25316.5696126902,25301.5,25216.75,25449.3538861771,25443.3528698693,25334.6580036543,25225.9631374394,25305.5501499892,25319.2886045721,25358.7845630329,
1/20/2026 12:18:35 AM,-08:00,25250.5,25256.25,25166.75,25183.25,50000,55143,25406.3394290772,25296.0589030455,25404.9115772553,25511.4470202228,25571.612668889,25404.9115772553,25511.4470202228,25296.0589030455,25256.25,25166.75,25441.1660742947,25448.6193155849,25320.2381937825,25191.85707198,25281.0901199914,25299.8545182047,25347.4597525146,
1/20/2026 12:31:48 AM,-08:00,25227.5,25232.25,25157.25,25158,50000,55247,25396.7640083411,25274.8190718078,25395.2287703041,25504.4480693274,25566.1343553938,25395.2287703041,25504.4480693274,25274.8190718078,25232.25,25157.25,25432.4532720087,25457.8607384004,25304.7869372318,25151.7131360631,25256.4720959931,25279.5895870326,25335.236542675,
1/20/2026 1:05:30 AM,-08:00,25183.25,25198.5,25095.25,25120,50000,55066,25385.9841762887,25251.0007530681,25384.4354851942,25496.8352362714,25560.2252910839,25384.4354851942,25496.8352362714,25251.0007530681,25198.5,25095.25,25422.8393251777,25469.6750975287,25287.1881813049,25104.7012650812,25229.1776767945,25256.7910745993,25321.3503141153,
1/20/2026 1:17:33 AM,-08:00,25158,25182,25095.25,25150.5,50000,55005,25376.8350993434,25235.5390987499,25375.2615445983,25489.9771127808,25554.7984660365,25375.2615445983,25489.9771127808,25235.5390987499,25182,25095.25,25414.4596536338,25473.4161901886,25274.1702592759,25074.9243283632,25213.4421414356,25241.6066353709,25310.3277132046,
1/20/2026 1:52:32 AM,-08:00,25120.25,25210.75,25106.75,25200,50000,54807,25370.0455709019,25230.0715450961,25368.3885428494,25484.2349917357,25550.0991486055,25368.3885428494,25484.2349917357,25230.0715450961,25210.75,25106.75,25407.8608950604,25472.4517989983,25267.1064250591,25061.76105112,25210.7537131485,25235.6628303179,25303.2097962237,
1/20/2026 2:11:45 AM,-08:00,25150.5,25228.5,25143.75,25198.75,50000,54971,25363.2586041551,25225.2528458505,25361.7360509729,25478.5818235825,25545.4455174982,25361.7360509729,25478.5818235825,25225.2528458505,25228.5,25143.75,25401.4267136739,25468.3724717352,25260.5962893392,25052.8201069432,25208.3529705188,25230.3895688439,25296.4704545318,
1/20/2026 3:10:54 AM,-08:00,25199.75,25255.25,25174,25226.75,50000,55658,25357.8902171513,25225.4831772582,25356.4424803465,25473.5950547987,25541.2243848161,25356.4424803465,25473.5950547987,25225.4831772582,25255.25,25174,25396.0520455609,25462.5520790729,25257.3728332117,25052.1935873505,25212.032376415,25229.8696304376,25291.9723606911,
1/20/2026 3:29:21 AM,-08:00,25198.75,25270.75,25175.25,25270.75,50000,56030,25354.3367260197,25232.4473038338,25353.0819909212,25469.5783210403,25537.6419426331,25353.0819909212,25469.5783210403,25232.4473038338,25270.75,25175.25,25392.1965980052,25456.1765622419,25258.6468490963,25061.1171359507,25223.775901132,25235.7096832323,25290.6031761304,
1/20/2026 4:26:06 AM,-08:00,25226.75,25283.75,25221.5,25258,50000,57085,25351.0862565377,25236.3784878594,25349.3532853949,25465.3886513167,25533.9380758432,25349.3532853949,25465.3886513167,25236.3784878594,25283.75,25221.5,25388.0674719127,25447.5120607892,25258.5852444204,25069.6584280517,25230.6207209056,25238.8940141991,25288.4997454123,
1/20/2026 4:43:45 AM,-08:00,25270.75,25283.75,25193,25213.75,50000,57272,25345.4431607045,25232.8971820349,25344.035509497,25460.4057077263,25529.6971741764,25344.035509497,25460.4057077263,25232.8971820349,25283.75,25193,25382.7038573923,25437.4729111915,25254.3152211423,25071.1575310931,25227.2465767245,25235.3020121706,25283.6771811921,
1/20/2026 5:24:38 AM,-08:00,25258,25267.5,25181.5,25224,50000,55529,25341.0791531932,25231.5283847987,25339.3282346148,25455.7244065832,25525.648204982,25339.3282346148,25455.7244065832,25231.5283847987,25267.5,25181.5,25377.8206617802,25425.7486885506,25251.428057224,25077.1074258974,25226.5972613796,25233.6874390034,25279.8270404701,
