DatePST,TimePST,EvaluationCount,Price,EMA7,DeviationPct,Bias,Reason
2026-03-30,17:05:34,11252,23066.00,23066.10,0.000,None,Bias not met
2026-03-30,17:05:34,11253,23066.00,23066.07,0.000,None,Bias not met
2026-03-30,17:05:34,11254,23066.25,23066.12,0.001,None,Bias not met
2026-03-30,17:05:34,11255,23066.00,23066.09,0.000,None,Bias not met
2026-03-30,17:05:34,11256,23066.00,23066.07,0.000,None,Bias not met
2026-03-30,17:05:35,11257,23066.75,23066.24,0.002,None,Bias not met
2026-03-30,17:05:35,11258,23066.25,23066.24,0.000,None,Bias not met
2026-03-30,17:05:35,11259,23066.25,23066.24,0.000,None,Bias not met
2026-03-30,17:05:35,11260,23066.25,23066.24,0.000,None,Bias not met
2026-03-30,17:05:35,11261,23066.50,23066.31,0.001,None,Bias not met
2026-03-30,17:05:35,11262,23066.50,23066.36,0.001,None,Bias not met
2026-03-30,17:05:35,11263,23066.50,23066.39,0.000,None,Bias not met
2026-03-30,17:05:35,11264,23065.75,23066.23,0.002,None,Bias not met
2026-03-30,17:05:35,11265,23066.25,23066.24,0.000,None,Bias not met
2026-03-30,17:05:35,11266,23067.00,23066.43,0.002,None,Bias not met
2026-03-30,17:05:35,11267,23067.25,23066.63,0.003,None,Bias not met
2026-03-30,17:05:35,11268,23067.25,23066.79,0.002,None,Bias not met
2026-03-30,17:05:35,11269,23067.25,23066.90,0.002,None,Bias not met
2026-03-30,17:05:37,11270,23067.50,23067.05,0.002,None,Bias not met
2026-03-30,17:05:37,11271,23066.50,23066.91,0.002,None,Bias not met
2026-03-30,17:05:38,11272,23066.50,23066.81,0.001,None,Bias not met
2026-03-30,17:05:38,11273,23066.00,23066.61,0.003,None,Bias not met
2026-03-30,17:05:38,11274,23066.00,23066.46,0.002,None,Bias not met
2026-03-30,17:05:38,11275,23065.25,23066.15,0.004,None,Bias not met
2026-03-30,17:05:38,11276,23065.00,23065.87,0.004,None,Bias not met
2026-03-30,17:05:39,11277,23064.50,23065.52,0.004,None,Bias not met
2026-03-30,17:05:39,11278,23064.50,23065.27,0.003,None,Bias not met
2026-03-30,17:05:39,11279,23063.75,23064.89,0.005,None,Bias not met
2026-03-30,17:05:39,11280,23063.50,23064.54,0.005,None,Bias not met
2026-03-30,17:05:39,11281,23063.50,23064.28,0.003,None,Bias not met
2026-03-30,17:05:39,11282,23064.25,23064.27,0.000,None,Bias not met
2026-03-30,17:05:39,11283,23064.25,23064.27,0.000,None,Bias not met
2026-03-30,17:05:39,11284,23063.50,23064.08,0.002,None,Bias not met
2026-03-30,17:05:39,11285,23063.75,23063.99,0.001,None,Bias not met
2026-03-30,17:05:39,11286,23063.00,23063.75,0.003,None,Bias not met
2026-03-30,17:05:39,11287,23063.00,23063.56,0.002,None,Bias not met
2026-03-30,17:05:39,11288,23063.00,23063.42,0.002,None,Bias not met
2026-03-30,17:05:39,11289,23063.00,23063.31,0.001,None,Bias not met
2026-03-30,17:05:39,11290,23063.00,23063.24,0.001,None,Bias not met
2026-03-30,17:05:39,11291,23063.00,23063.18,0.001,None,Bias not met
2026-03-30,17:05:39,11292,23063.50,23063.26,0.001,None,Bias not met
2026-03-30,17:05:39,11293,23063.75,23063.38,0.002,None,Bias not met
2026-03-30,17:05:39,11294,23063.50,23063.41,0.000,None,Bias not met
2026-03-30,17:05:39,11295,23063.25,23063.37,0.001,None,Bias not met
2026-03-30,17:05:39,11296,23063.25,23063.34,0.000,None,Bias not met
2026-03-30,17:05:39,11297,23064.25,23063.57,0.003,None,Bias not met
2026-03-30,17:05:39,11298,23064.25,23063.74,0.002,None,Bias not met
2026-03-30,17:05:39,11299,23063.25,23063.62,0.002,None,Bias not met
2026-03-30,17:05:39,11300,23063.25,23063.52,0.001,None,Bias not met
2026-03-30,17:05:39,11301,23063.00,23063.39,0.002,None,Bias not met
2026-03-30,17:05:40,11302,23063.00,23063.30,0.001,None,Bias not met
2026-03-30,17:05:40,11303,23062.75,23063.16,0.002,None,Bias not met
2026-03-30,17:05:40,11304,23062.75,23063.06,0.001,None,Bias not met
2026-03-30,17:05:40,11305,23062.75,23062.98,0.001,None,Bias not met
2026-03-30,17:05:40,11306,23062.50,23062.86,0.002,None,Bias not met
2026-03-30,17:05:40,11307,23062.00,23062.64,0.003,None,Bias not met
2026-03-30,17:05:40,11308,23062.00,23062.48,0.002,None,Bias not met
2026-03-30,17:05:40,11309,23061.75,23062.30,0.002,None,Bias not met
2026-03-30,17:05:40,11310,23062.50,23062.35,0.001,None,Bias not met
2026-03-30,17:05:40,11311,23062.50,23062.39,0.000,None,Bias not met
2026-03-30,17:05:40,11312,23062.50,23062.42,0.000,None,Bias not met
2026-03-30,17:05:40,11313,23063.00,23062.56,0.002,None,Bias not met
2026-03-30,17:05:40,11314,23063.00,23062.67,0.001,None,Bias not met
2026-03-30,17:05:40,11315,23063.25,23062.82,0.002,None,Bias not met
2026-03-30,17:05:40,11316,23063.25,23062.92,0.001,None,Bias not met
2026-03-30,17:05:40,11317,23063.25,23063.01,0.001,None,Bias not met
2026-03-30,17:05:40,11318,23062.00,23062.75,0.003,None,Bias not met
2026-03-30,17:05:41,11319,23062.50,23062.69,0.001,None,Bias not met
2026-03-30,17:05:41,11320,23062.75,23062.71,0.000,None,Bias not met
2026-03-30,17:05:41,11321,23062.75,23062.72,0.000,None,Bias not met
2026-03-30,17:05:41,11322,23062.75,23062.73,0.000,None,Bias not met
2026-03-30,17:05:41,11323,23062.75,23062.73,0.000,None,Bias not met
2026-03-30,17:05:42,11324,23063.00,23062.80,0.001,None,Bias not met
2026-03-30,17:05:42,11325,23062.25,23062.66,0.002,None,Bias not met
2026-03-30,17:05:42,11326,23062.75,23062.68,0.000,None,Bias not met
2026-03-30,17:05:42,11327,23063.00,23062.76,0.001,None,Bias not met
2026-03-30,17:05:43,11328,23063.00,23062.82,0.001,None,Bias not met
2026-03-30,17:05:43,11329,23062.50,23062.74,0.001,None,Bias not met
2026-03-30,17:05:43,11330,23064.00,23063.06,0.004,None,Bias not met
2026-03-30,17:05:43,11331,23064.00,23063.29,0.003,None,Bias not met
2026-03-30,17:05:43,11332,23064.00,23063.47,0.002,None,Bias not met
2026-03-30,17:05:44,11333,23064.00,23063.60,0.002,None,Bias not met
2026-03-30,17:05:44,11334,23063.75,23063.64,0.000,None,Bias not met
2026-03-30,17:05:45,11335,23063.25,23063.54,0.001,None,Bias not met
2026-03-30,17:05:45,11336,23062.25,23063.22,0.004,None,Bias not met
2026-03-30,17:05:45,11337,23062.25,23062.98,0.003,None,Bias not met
2026-03-30,17:05:45,11338,23062.25,23062.79,0.002,None,Bias not met
2026-03-30,17:05:45,11339,23062.25,23062.66,0.002,None,Bias not met
2026-03-30,17:05:45,11340,23062.25,23062.56,0.001,None,Bias not met
2026-03-30,17:05:45,11341,23062.00,23062.42,0.002,None,Bias not met
2026-03-30,17:05:45,11342,23062.00,23062.31,0.001,None,Bias not met
2026-03-30,17:05:45,11343,23061.75,23062.17,0.002,None,Bias not met
2026-03-30,17:05:45,11344,23062.25,23062.19,0.000,None,Bias not met
2026-03-30,17:05:46,11345,23061.50,23062.02,0.002,None,Bias not met
2026-03-30,17:05:46,11346,23061.50,23061.89,0.002,None,Bias not met
2026-03-30,17:05:46,11347,23061.75,23061.85,0.000,None,Bias not met
2026-03-30,17:05:46,11348,23062.00,23061.89,0.000,None,Bias not met
2026-03-30,17:05:46,11349,23062.00,23061.92,0.000,None,Bias not met
2026-03-30,17:05:46,11350,23062.00,23061.94,0.000,None,Bias not met
2026-03-30,17:05:46,11351,23061.75,23061.89,0.001,None,Bias not met
2026-03-30,17:05:46,11352,23061.75,23061.86,0.000,None,Bias not met
2026-03-30,17:05:46,11353,23063.25,23062.20,0.005,None,Bias not met
2026-03-30,17:05:46,11354,23064.25,23062.72,0.007,None,Bias not met
2026-03-30,17:05:46,11355,23064.50,23063.16,0.006,None,Bias not met
2026-03-30,17:05:46,11356,23064.75,23063.56,0.005,None,Bias not met
2026-03-30,17:05:46,11357,23064.75,23063.86,0.004,None,Bias not met
2026-03-30,17:05:46,11358,23065.00,23064.14,0.004,None,Bias not met
2026-03-30,17:05:46,11359,23065.00,23064.36,0.003,None,Bias not met
2026-03-30,17:05:46,11360,23065.00,23064.52,0.002,None,Bias not met
2026-03-30,17:05:46,11361,23065.25,23064.70,0.002,None,Bias not met
2026-03-30,17:05:46,11362,23065.25,23064.84,0.002,None,Bias not met
2026-03-30,17:05:46,11363,23065.75,23065.07,0.003,None,Bias not met
2026-03-30,17:05:46,11364,23065.75,23065.24,0.002,None,Bias not met
2026-03-30,17:05:46,11365,23066.50,23065.55,0.004,None,Bias not met
2026-03-30,17:05:46,11366,23066.50,23065.79,0.003,None,Bias not met
2026-03-30,17:05:46,11367,23066.00,23065.84,0.001,None,Bias not met
2026-03-30,17:05:46,11368,23066.25,23065.94,0.001,None,Bias not met
2026-03-30,17:05:47,11369,23066.00,23065.96,0.000,None,Bias not met
2026-03-30,17:05:47,11370,23066.25,23066.03,0.001,None,Bias not met
2026-03-30,17:05:47,11371,23066.00,23066.02,0.000,None,Bias not met
2026-03-30,17:05:47,11372,23066.75,23066.20,0.002,None,Bias not met
2026-03-30,17:05:47,11373,23066.25,23066.22,0.000,None,Bias not met
2026-03-30,17:05:47,11374,23066.50,23066.29,0.001,None,Bias not met
2026-03-30,17:05:47,11375,23066.75,23066.40,0.002,None,Bias not met
2026-03-30,17:05:47,11376,23066.75,23066.49,0.001,None,Bias not met
2026-03-30,17:05:47,11377,23066.50,23066.49,0.000,None,Bias not met
2026-03-30,17:05:47,11378,23066.75,23066.56,0.001,None,Bias not met
2026-03-30,17:05:47,11379,23066.75,23066.61,0.001,None,Bias not met
2026-03-30,17:05:48,11380,23067.00,23066.70,0.001,None,Bias not met
2026-03-30,17:05:48,11381,23068.00,23067.03,0.004,None,Bias not met
2026-03-30,17:05:48,11382,23068.25,23067.33,0.004,None,Bias not met
2026-03-30,17:05:48,11383,23068.00,23067.50,0.002,None,Bias not met
2026-03-30,17:05:48,11384,23068.25,23067.69,0.002,None,Bias not met
2026-03-30,17:05:48,11385,23068.75,23067.95,0.003,None,Bias not met
2026-03-30,17:05:48,11386,23068.75,23068.15,0.003,None,Bias not met
2026-03-30,17:05:48,11387,23069.50,23068.49,0.004,None,Bias not met
2026-03-30,17:05:48,11388,23069.50,23068.74,0.003,None,Bias not met
2026-03-30,17:05:48,11389,23069.50,23068.93,0.002,None,Bias not met
2026-03-30,17:05:48,11390,23069.75,23069.14,0.003,None,Bias not met
2026-03-30,17:05:48,11391,23069.50,23069.23,0.001,None,Bias not met
2026-03-30,17:05:49,11392,23069.75,23069.36,0.002,None,Bias not met
2026-03-30,17:05:49,11393,23069.50,23069.39,0.000,None,Bias not met
2026-03-30,17:05:49,11394,23070.00,23069.55,0.002,None,Bias not met
2026-03-30,17:05:49,11395,23070.00,23069.66,0.001,None,Bias not met
2026-03-30,17:05:49,11396,23069.50,23069.62,0.001,None,Bias not met
2026-03-30,17:05:49,11397,23069.25,23069.53,0.001,None,Bias not met
2026-03-30,17:05:49,11398,23069.75,23069.58,0.001,None,Bias not met
2026-03-30,17:05:49,11399,23069.75,23069.62,0.001,None,Bias not met
2026-03-30,17:05:49,11400,23069.50,23069.59,0.000,None,Bias not met
2026-03-30,17:05:49,11401,23069.25,23069.51,0.001,None,Bias not met
2026-03-30,17:05:49,11402,23069.75,23069.57,0.001,None,Bias not met
2026-03-30,17:05:49,11403,23069.75,23069.61,0.001,None,Bias not met
2026-03-30,17:05:49,11404,23069.75,23069.65,0.000,None,Bias not met
2026-03-30,17:05:49,11405,23070.00,23069.74,0.001,None,Bias not met
2026-03-30,17:05:49,11406,23070.00,23069.80,0.001,None,Bias not met
2026-03-30,17:05:49,11407,23070.25,23069.91,0.001,None,Bias not met
2026-03-30,17:05:49,11408,23070.25,23070.00,0.001,None,Bias not met
2026-03-30,17:05:49,11409,23070.25,23070.06,0.001,None,Bias not met
2026-03-30,17:05:50,11410,23069.75,23069.98,0.001,None,Bias not met
2026-03-30,17:05:50,11411,23067.75,23069.42,0.007,None,Bias not met
2026-03-30,17:05:50,11412,23067.50,23068.94,0.006,None,Bias not met
2026-03-30,17:05:50,11413,23067.50,23068.58,0.005,None,Bias not met
2026-03-30,17:05:50,11414,23068.50,23068.56,0.000,None,Bias not met
2026-03-30,17:05:50,11415,23068.25,23068.48,0.001,None,Bias not met
2026-03-30,17:05:50,11416,23068.50,23068.49,0.000,None,Bias not met
2026-03-30,17:05:50,11417,23068.00,23068.37,0.002,None,Bias not met
2026-03-30,17:05:50,11418,23068.00,23068.27,0.001,None,Bias not met
2026-03-30,17:05:51,11419,23067.75,23068.14,0.002,None,Bias not met
2026-03-30,17:05:51,11420,23067.50,23067.98,0.002,None,Bias not met
2026-03-30,17:05:51,11421,23068.00,23067.99,0.000,None,Bias not met
2026-03-30,17:05:51,11422,23068.25,23068.05,0.001,None,Bias not met
2026-03-30,17:05:51,11423,23068.50,23068.16,0.001,None,Bias not met
2026-03-30,17:05:51,11424,23068.00,23068.12,0.001,None,Bias not met
2026-03-30,17:05:52,11425,23067.75,23068.03,0.001,None,Bias not met
2026-03-30,17:05:53,11426,23067.25,23067.84,0.003,None,Bias not met
2026-03-30,17:05:53,11427,23067.00,23067.63,0.003,None,Bias not met
2026-03-30,17:05:53,11428,23067.00,23067.47,0.002,None,Bias not met
2026-03-30,17:05:53,11429,23066.50,23067.23,0.003,None,Bias not met
2026-03-30,17:05:53,11430,23066.00,23066.92,0.004,None,Bias not met
2026-03-30,17:05:53,11431,23066.00,23066.69,0.003,None,Bias not met
2026-03-30,17:05:53,11432,23066.00,23066.52,0.002,None,Bias not met
2026-03-30,17:05:53,11433,23065.75,23066.33,0.002,None,Bias not met
2026-03-30,17:05:53,11434,23065.75,23066.18,0.002,None,Bias not met
2026-03-30,17:05:53,11435,23065.75,23066.07,0.001,None,Bias not met
2026-03-30,17:05:53,11436,23065.50,23065.93,0.002,None,Bias not met
2026-03-30,17:05:53,11437,23066.00,23065.95,0.000,None,Bias not met
2026-03-30,17:05:53,11438,23065.50,23065.84,0.001,None,Bias not met
2026-03-30,17:05:53,11439,23065.50,23065.75,0.001,None,Bias not met
2026-03-30,17:05:53,11440,23065.50,23065.69,0.001,None,Bias not met
2026-03-30,17:05:54,11441,23065.25,23065.58,0.001,None,Bias not met
2026-03-30,17:05:54,11442,23064.00,23065.18,0.005,None,Bias not met
2026-03-30,17:05:55,11443,23064.00,23064.89,0.004,None,Bias not met
2026-03-30,17:05:55,11444,23062.75,23064.35,0.007,None,Bias not met
2026-03-30,17:05:55,11445,23063.25,23064.08,0.004,None,Bias not met
2026-03-30,17:05:55,11446,23063.25,23063.87,0.003,None,Bias not met
2026-03-30,17:05:55,11447,23063.25,23063.72,0.002,None,Bias not met
2026-03-30,17:05:55,11448,23063.00,23063.54,0.002,None,Bias not met
2026-03-30,17:05:56,11449,23063.25,23063.47,0.001,None,Bias not met
2026-03-30,17:05:56,11450,23063.50,23063.47,0.000,None,Bias not met
2026-03-30,17:05:56,11451,23063.50,23063.48,0.000,None,Bias not met
2026-03-30,17:05:56,11452,23063.50,23063.49,0.000,None,Bias not met
2026-03-30,17:05:56,11453,23063.50,23063.49,0.000,None,Bias not met
2026-03-30,17:05:56,11454,23064.00,23063.62,0.002,None,Bias not met
2026-03-30,17:05:56,11455,23063.50,23063.59,0.000,None,Bias not met
2026-03-30,17:05:57,11456,23063.50,23063.57,0.000,None,Bias not met
2026-03-30,17:05:57,11457,23062.75,23063.36,0.003,None,Bias not met
2026-03-30,17:05:57,11458,23062.75,23063.21,0.002,None,Bias not met
2026-03-30,17:05:57,11459,23062.75,23063.09,0.001,None,Bias not met
2026-03-30,17:05:57,11460,23063.50,23063.20,0.001,None,Bias not met
2026-03-30,17:05:57,11461,23063.50,23063.27,0.001,None,Bias not met
2026-03-30,17:05:57,11462,23063.50,23063.33,0.001,None,Bias not met
2026-03-30,17:05:57,11463,23063.75,23063.43,0.001,None,Bias not met
2026-03-30,17:05:57,11464,23064.00,23063.58,0.002,None,Bias not met
2026-03-30,17:05:57,11465,23064.00,23063.68,0.001,None,Bias not met
2026-03-30,17:05:57,11466,23063.75,23063.70,0.000,None,Bias not met
2026-03-30,17:05:57,11467,23064.25,23063.84,0.002,None,Bias not met
2026-03-30,17:05:57,11468,23064.25,23063.94,0.001,None,Bias not met
2026-03-30,17:05:57,11469,23063.75,23063.89,0.001,None,Bias not met
2026-03-30,17:05:57,11470,23064.00,23063.92,0.000,None,Bias not met
2026-03-30,17:05:57,11471,23064.25,23064.00,0.001,None,Bias not met
2026-03-30,17:05:58,11472,23064.25,23064.06,0.001,None,Bias not met
2026-03-30,17:05:58,11473,23063.25,23063.86,0.003,None,Bias not met
2026-03-30,17:05:58,11474,23063.25,23063.71,0.002,None,Bias not met
2026-03-30,17:05:58,11475,23063.50,23063.66,0.001,None,Bias not met
2026-03-30,17:05:58,11476,23064.00,23063.74,0.001,None,Bias not met
2026-03-30,17:05:58,11477,23063.50,23063.68,0.001,None,Bias not met
2026-03-30,17:05:58,11478,23063.25,23063.57,0.001,None,Bias not met
2026-03-30,17:05:58,11479,23063.25,23063.49,0.001,None,Bias not met
2026-03-30,17:05:58,11480,23063.25,23063.43,0.001,None,Bias not met
2026-03-30,17:05:58,11481,23064.00,23063.57,0.002,None,Bias not met
2026-03-30,17:05:58,11482,23064.25,23063.74,0.002,None,Bias not met
2026-03-30,17:05:58,11483,23064.25,23063.87,0.002,None,Bias not met
2026-03-30,17:05:58,11484,23063.50,23063.78,0.001,None,Bias not met
2026-03-30,17:05:58,11485,23063.75,23063.77,0.000,None,Bias not met
2026-03-30,17:05:59,11486,23063.50,23063.70,0.001,None,Bias not met
2026-03-30,17:05:59,11487,23063.75,23063.71,0.000,None,Bias not met
2026-03-30,17:05:59,11488,23063.25,23063.60,0.002,None,Bias not met
2026-03-30,17:05:59,11489,23063.00,23063.45,0.002,None,Bias not met
2026-03-30,17:05:59,11490,23063.00,23063.34,0.001,None,Bias not met
2026-03-30,17:05:59,11491,23063.25,23063.31,0.000,None,Bias not met
2026-03-30,17:05:59,11492,23063.25,23063.30,0.000,None,Bias not met
2026-03-30,17:06:00,11493,23063.25,23063.29,0.000,None,Bias not met
2026-03-30,17:06:00,11494,23062.25,23063.03,0.003,None,Bias not met
2026-03-30,17:06:00,11495,23061.75,23062.71,0.004,None,Bias not met
2026-03-30,17:06:00,11496,23061.50,23062.41,0.004,None,Bias not met
2026-03-30,17:06:00,11497,23061.25,23062.12,0.004,None,Bias not met
2026-03-30,17:06:00,11498,23061.25,23061.90,0.003,None,Bias not met
2026-03-30,17:06:00,11499,23061.75,23061.86,0.000,None,Bias not met
2026-03-30,17:06:00,11500,23061.75,23061.83,0.000,None,Bias not met
2026-03-30,17:06:00,11501,23061.00,23061.63,0.003,None,Bias not met
2026-03-30,17:06:00,11502,23061.00,23061.47,0.002,None,Bias not met
2026-03-30,17:06:00,11503,23060.75,23061.29,0.002,None,Bias not met
2026-03-30,17:06:00,11504,23060.75,23061.15,0.002,None,Bias not met
2026-03-30,17:06:00,11505,23061.00,23061.12,0.001,None,Bias not met
2026-03-30,17:06:00,11506,23061.25,23061.15,0.000,None,Bias not met
2026-03-30,17:06:01,11507,23061.50,23061.24,0.001,None,Bias not met
2026-03-30,17:06:01,11508,23061.25,23061.24,0.000,None,Bias not met
2026-03-30,17:06:01,11509,23060.75,23061.12,0.002,None,Bias not met
2026-03-30,17:06:01,11510,23061.00,23061.09,0.000,None,Bias not met
2026-03-30,17:06:01,11511,23060.75,23061.00,0.001,None,Bias not met
2026-03-30,17:06:01,11512,23060.75,23060.94,0.001,None,Bias not met
2026-03-30,17:06:01,11513,23060.50,23060.83,0.001,None,Bias not met
2026-03-30,17:06:01,11514,23060.50,23060.75,0.001,None,Bias not met
2026-03-30,17:06:01,11515,23060.50,23060.69,0.001,None,Bias not met
2026-03-30,17:06:01,11516,23060.00,23060.51,0.002,None,Bias not met
2026-03-30,17:06:01,11517,23060.00,23060.39,0.002,None,Bias not met
2026-03-30,17:06:01,11518,23060.00,23060.29,0.001,None,Bias not met
2026-03-30,17:06:01,11519,23060.00,23060.22,0.001,None,Bias not met
2026-03-30,17:06:01,11520,23060.00,23060.16,0.001,None,Bias not met
2026-03-30,17:06:01,11521,23060.00,23060.12,0.001,None,Bias not met
2026-03-30,17:06:01,11522,23059.75,23060.03,0.001,None,Bias not met
2026-03-30,17:06:01,11523,23059.75,23059.96,0.001,None,Bias not met
2026-03-30,17:06:01,11524,23059.75,23059.91,0.001,None,Bias not met
2026-03-30,17:06:01,11525,23059.75,23059.87,0.001,None,Bias not met
2026-03-30,17:06:01,11526,23059.75,23059.84,0.000,None,Bias not met
2026-03-30,17:06:01,11527,23059.50,23059.75,0.001,None,Bias not met
2026-03-30,17:06:01,11528,23059.50,23059.69,0.001,None,Bias not met
2026-03-30,17:06:01,11529,23059.25,23059.58,0.001,None,Bias not met
2026-03-30,17:06:01,11530,23059.25,23059.50,0.001,None,Bias not met
2026-03-30,17:06:01,11531,23059.50,23059.50,0.000,None,Bias not met
2026-03-30,17:06:01,11532,23059.75,23059.56,0.001,None,Bias not met
2026-03-30,17:06:01,11533,23059.00,23059.42,0.002,None,Bias not met
2026-03-30,17:06:01,11534,23059.00,23059.32,0.001,None,Bias not met
2026-03-30,17:06:01,11535,23059.00,23059.24,0.001,None,Bias not met
2026-03-30,17:06:01,11536,23059.00,23059.18,0.001,None,Bias not met
2026-03-30,17:06:01,11537,23059.00,23059.13,0.001,None,Bias not met
2026-03-30,17:06:01,11538,23059.00,23059.10,0.000,None,Bias not met
2026-03-30,17:06:01,11539,23059.00,23059.07,0.000,None,Bias not met
2026-03-30,17:06:01,11540,23059.00,23059.06,0.000,None,Bias not met
2026-03-30,17:06:01,11541,23058.75,23058.98,0.001,None,Bias not met
2026-03-30,17:06:01,11542,23058.75,23058.92,0.001,None,Bias not met
2026-03-30,17:06:01,11543,23058.75,23058.88,0.001,None,Bias not met
2026-03-30,17:06:01,11544,23059.50,23059.03,0.002,None,Bias not met
2026-03-30,17:06:01,11545,23060.00,23059.28,0.003,None,Bias not met
2026-03-30,17:06:01,11546,23059.50,23059.33,0.001,None,Bias not met
2026-03-30,17:06:01,11547,23059.25,23059.31,0.000,None,Bias not met
2026-03-30,17:06:01,11548,23059.25,23059.30,0.000,None,Bias not met
2026-03-30,17:06:01,11549,23059.25,23059.28,0.000,None,Bias not met
2026-03-30,17:06:01,11550,23059.25,23059.28,0.000,None,Bias not met
2026-03-30,17:06:01,11551,23059.75,23059.39,0.002,None,Bias not met
2026-03-30,17:06:01,11552,23059.75,23059.48,0.001,None,Bias not met
2026-03-30,17:06:02,11553,23061.00,23059.86,0.005,None,Bias not met
2026-03-30,17:06:02,11554,23061.75,23060.33,0.006,None,Bias not met
2026-03-30,17:06:02,11555,23062.00,23060.75,0.005,None,Bias not met
2026-03-30,17:06:02,11556,23062.25,23061.13,0.005,None,Bias not met
2026-03-30,17:06:02,11557,23062.25,23061.41,0.004,None,Bias not met
2026-03-30,17:06:02,11558,23062.50,23061.68,0.004,None,Bias not met
2026-03-30,17:06:02,11559,23063.00,23062.01,0.004,None,Bias not met
2026-03-30,17:06:02,11560,23063.25,23062.32,0.004,None,Bias not met
2026-03-30,17:06:02,11561,23063.50,23062.62,0.004,None,Bias not met
2026-03-30,17:06:02,11562,23063.25,23062.77,0.002,None,Bias not met
2026-03-30,17:06:02,11563,23064.00,23063.08,0.004,None,Bias not met
2026-03-30,17:06:02,11564,23063.50,23063.19,0.001,None,Bias not met
2026-03-30,17:06:02,11565,23063.50,23063.26,0.001,None,Bias not met
2026-03-30,17:06:02,11566,23063.00,23063.20,0.001,None,Bias not met
2026-03-30,17:06:02,11567,23063.75,23063.34,0.002,None,Bias not met
2026-03-30,17:06:02,11568,23063.75,23063.44,0.001,None,Bias not met
2026-03-30,17:06:02,11569,23063.75,23063.52,0.001,None,Bias not met
2026-03-30,17:06:02,11570,23063.25,23063.45,0.001,None,Bias not met
2026-03-30,17:06:02,11571,23063.25,23063.40,0.001,None,Bias not met
2026-03-30,17:06:02,11572,23063.25,23063.36,0.000,None,Bias not met
2026-03-30,17:06:02,11573,23064.00,23063.52,0.002,None,Bias not met
2026-03-30,17:06:02,11574,23064.25,23063.70,0.002,None,Bias not met
2026-03-30,17:06:02,11575,23064.25,23063.84,0.002,None,Bias not met
2026-03-30,17:06:02,11576,23063.75,23063.82,0.000,None,Bias not met
2026-03-30,17:06:02,11577,23063.75,23063.80,0.000,None,Bias not met
2026-03-30,17:06:02,11578,23063.50,23063.73,0.001,None,Bias not met
2026-03-30,17:06:02,11579,23063.50,23063.67,0.001,None,Bias not met
2026-03-30,17:06:03,11580,23063.50,23063.63,0.001,None,Bias not met
2026-03-30,17:06:03,11581,23063.50,23063.60,0.000,None,Bias not met
2026-03-30,17:06:03,11582,23063.25,23063.51,0.001,None,Bias not met
2026-03-30,17:06:03,11583,23063.25,23063.44,0.001,None,Bias not met
2026-03-30,17:06:03,11584,23063.25,23063.40,0.001,None,Bias not met
2026-03-30,17:06:03,11585,23063.00,23063.30,0.001,None,Bias not met
2026-03-30,17:06:03,11586,23063.00,23063.22,0.001,None,Bias not met
2026-03-30,17:06:03,11587,23063.50,23063.29,0.001,None,Bias not met
2026-03-30,17:06:03,11588,23063.50,23063.34,0.001,None,Bias not met
2026-03-30,17:06:03,11589,23063.00,23063.26,0.001,None,Bias not met
2026-03-30,17:06:03,11590,23063.00,23063.19,0.001,None,Bias not met
2026-03-30,17:06:03,11591,23062.50,23063.02,0.002,None,Bias not met
2026-03-30,17:06:03,11592,23063.75,23063.20,0.002,None,Bias not met
2026-03-30,17:06:03,11593,23063.75,23063.34,0.002,None,Bias not met
2026-03-30,17:06:03,11594,23063.50,23063.38,0.001,None,Bias not met
2026-03-30,17:06:03,11595,23064.50,23063.66,0.004,None,Bias not met
2026-03-30,17:06:03,11596,23063.75,23063.68,0.000,None,Bias not met
2026-03-30,17:06:04,11597,23063.25,23063.57,0.001,None,Bias not met
2026-03-30,17:06:04,11598,23063.25,23063.49,0.001,None,Bias not met
2026-03-30,17:06:04,11599,23063.00,23063.37,0.002,None,Bias not met
2026-03-30,17:06:04,11600,23062.25,23063.09,0.004,None,Bias not met
2026-03-30,17:06:04,11601,23062.25,23062.88,0.003,None,Bias not met
2026-03-30,17:06:04,11602,23062.25,23062.72,0.002,None,Bias not met
2026-03-30,17:06:04,11603,23062.25,23062.60,0.002,None,Bias not met
2026-03-30,17:06:04,11604,23062.50,23062.58,0.000,None,Bias not met
2026-03-30,17:06:04,11605,23063.00,23062.68,0.001,None,Bias not met
2026-03-30,17:06:04,11606,23063.25,23062.83,0.002,None,Bias not met
2026-03-30,17:06:04,11607,23063.00,23062.87,0.001,None,Bias not met
2026-03-30,17:06:04,11608,23063.00,23062.90,0.000,None,Bias not met
2026-03-30,17:06:05,11609,23063.00,23062.93,0.000,None,Bias not met
2026-03-30,17:06:05,11610,23062.50,23062.82,0.001,None,Bias not met
2026-03-30,17:06:05,11611,23062.75,23062.80,0.000,None,Bias not met
2026-03-30,17:06:05,11612,23062.00,23062.60,0.003,None,Bias not met
2026-03-30,17:06:05,11613,23062.25,23062.51,0.001,None,Bias not met
2026-03-30,17:06:05,11614,23062.25,23062.45,0.001,None,Bias not met
2026-03-30,17:06:05,11615,23062.25,23062.40,0.001,None,Bias not met
2026-03-30,17:06:05,11616,23061.75,23062.24,0.002,None,Bias not met
2026-03-30,17:06:06,11617,23062.00,23062.18,0.001,None,Bias not met
2026-03-30,17:06:06,11618,23062.00,23062.13,0.001,None,Bias not met
